8572	1462	18518	10546	5029	19832	14342	18232	12149	
6363	4825	408	10274	2940	19678	10278	12606	17335	
15001	17538	12937	8131	2658	3188	2268	16737	382	
897	15993	17094	7497	7103	3465	748	3944	3883	
19331	13462	1538	16972	110	616	14614	19903	18107	
10259	792	17231	14053	1865	19127	18261	16687	15277	
8714	16214	16838	13869	7278	10484	16223	3525	8337	
9923	4765	1765	13196	6739	14935	7071	805	12883	
1869	17620	2936	14051	13580	19172	17403	14703	8488	
17749	11916	2202	14469	7258	10250	9604	13401	8312	
8392	959	5743	17649	14777	15098	5140	17225	16453	
18140	7959	10587	2442	13031	3511	5746	11013	4212	
15819	2758	2348	13574	19860	7555	17461	14351	16976	
14222	7939	1371	1662	7217	7439	7420	2297	13918	
12931	14625	11024	8264	9054	1514	18327	2711	280	
15066	13969	19467	14960	3658	18903	17567	8722	16668	
971	18111	17875	18637	18212	9242	8019	4032	6949	
2819	5234	6062	15962	3906	15593	19846	18346	1039	
16495	4764	3921	8175	2559	3553	1134	16105	15936	
7337	13193	18107	7124	15282	16543	268	14233	7820	
11292	9374	7431	12885	13085	934	5518	18033	10583	
16467	1360	17992	3553	572	1689	13786	15580	17399	
12116	16588	14703	16173	7392	13628	6172	9604	11795	
4050	12790	13538	14439	12861	12341	10014	7205	13832	
4497	8194	5265	16608	8078	2697	17686	8714	12869	
3247	5599	19047	5096	13229	1393	1469	2214	12380	
270	16340	7403	16940	3777	1676	12415	11963	6341	
2394	7833	12770	8206	19595	7928	4726	16192	8445	
13019	11244	14708	17758	15758	16390	17629	17257	2697	
10357	15380	17602	3048	2488	5997	10394	18798	3672	
18183	9967	10928	1534	3959	871	8839	7054	10058	
2063	14260	12605	18751	8325	14988	5376	897	1490	
2940	8088	2383	13732	1904	8639	19993	2307	14055	
2163	16237	5662	1645	13965	3699	4570	19952	3878	
8790	344	16845	8120	8698	9753	16529	12674	11291	
15446	19951	14577	13042	6587	11216	103	18005	12517	
5233	14257	11873	13105	10857	12284	14400	150	5171	
16692	11833	14328	10028	15828	13919	16492	4242	14961	
12871	5045	8440	39	3868	8556	14524	5608	3427	
6134	9033	8213	17673	11874	6212	16373	18075	19233	
13281	3750	8458	13591	6079	3369	19690	17193	9232	
3011	19948	3738	3810	2667	11886	19771	19550	16750	
15450	9815	13126	4672	18757	13632	134	11228	7739	
5698	19449	7844	15411	12812	2809	14480	5980	4888	
9019	9710	14090	781	14415	12502	4733	12014	15193	
17164	7716	15194	18938	4336	3180	19091	14742	14964	
18828	18374	12104	399	13895	9100	17141	10258	5895	
67	4177	18024	6253	1121	5752	18749	6901	663	
14941	16972	9875	18421	7779	9270	17473	5877	4755	
2047	2490	7054	11391	18591	6300	11504	12809	15515	
3573	14344	19851	5340	17143	16789	6267	19617	820	
19343	19286	19314	9348	18664	16150	6446	11501	2414	
8595	18839	18092	1643	970	10462	10485	15060	5165	
16478	8966	2581	271	3078	15218	17275	13146	18033	
19963	10236	19792	10147	6222	3803	2493	15629	13878	
18091	7073	12378	15032	10989	12429	18391	18482	2801	
5058	1791	1998	12025	536	18562	1846	11	2971	
2024	738	18151	7011	19360	4177	11228	12460	16921	
2877	13935	17497	6454	416	14531	15928	8679	8884	
12281	17734	11469	14727	6703	13229	13393	4155	1083	
17860	15054	4928	6028	10154	9841	2947	159	14851	
13512	4078	11768	1734	3551	9100	9910	2157	17658	
3249	2782	14800	17187	4300	15264	13810	12632	8713	
12811	6111	8867	942	10458	15531	11998	3165	14136	
6498	14351	17739	19006	3749	7307	5102	5653	7070	
9624	14380	13948	4149	7513	18938	6462	760	4020	
19326	8851	6959	19803	2629	1873	8205	15778	15895	
1059	19442	6522	13934	4138	3904	6716	9273	10812	
19495	11558	5220	9902	18206	8649	16827	13758	8197	
19680	6294	11245	2077	11042	10307	7505	7927	3893	
9462	1193	10548	15967	18914	19629	13469	10170	14635	
2678	7413	8203	13092	10611	10065	10210	8123	19986	
11776	7531	9244	8071	5519	667	18179	11996	1535	
5063	14010	2654	7198	19794	11994	10722	12567	6909	
18618	10991	10747	19126	15792	8675	2376	7282	15501	
11193	8604	6533	8203	8167	7216	69	2312	7836	
18980	10511	12301	14395	13165	15306	13269	8243	6233	
5207	15311	7366	19573	7167	869	18013	12074	16104	
4875	8171	14357	8346	19135	10343	494	16943	15639	
6993	8508	1344	7924	5984	3759	10251	686	4809	
16322	13020	2579	1340	12907	586	555	10273	1199	
9753	9682	2571	2416	9172	13124	17332	18505	18866	
15729	6112	4546	1716	3369	10603	9646	15641	7622	
8016	6380	9996	4740	8580	10117	3519	3725	16186	
10644	19513	8777	8779	11782	17368	10724	18815	3591	
6794	2495	9837	11913	98	10443	3751	16935	12485	
2524	18016	13874	19771	19870	1037	12280	1590	5409	
18419	18141	4832	7719	13084	2715	4068	13565	12178	
18563	17421	17979	5580	12239	6693	13436	17924	17252	
19816	3030	17344	14061	1195	9234	3354	10027	18074	
19647	11412	3914	14383	15447	13125	10770	117	8404	
5508	9355	12591	16024	13423	8015	18485	5426	12215	
12231	7255	3409	10156	3663	12502	780	4711	6217	
17920	965	11797	4903	16553	11599	15749	4350	3752	
9098	1255	9297	3176	19712	3670	4430	4011	12994	
3116	17222	10656	16938	2297	11570	19664	4587	14086	
18220	13111	7445	482	7013	16077	12400	17734	4460	
8770	15117	14567	2547	10660	13247	16256	3461	6094	
7951	1707	13571	68	10889	7002	17666	9419	9994	
11846	2882	1744	18779	10287	4223	6826	7995	2202	
3806	6913	13063	6151	2392	17867	5397	11819	11485	
11449	5632	5532	17204	13682	18476	12338	5631	15157	
13577	9108	541	498	4502	14308	17733	5024	4120	
16122	9532	4537	16911	8934	17996	3717	16938	11724	
8289	15498	7421	13518	18335	8549	2560	5979	891	
3689	15498	507	13700	7607	10989	8424	15943	19121	
12437	11243	15442	17127	3204	5673	9537	9138	1346	
2242	9596	11696	7077	15474	3938	1828	12260	2298	
19804	13678	5611	9343	4042	9986	7648	18785	9428	
12633	13764	10162	14426	2287	12833	6822	8816	973	
6055	19276	19518	4057	424	5560	385	8631	15731	
1867	11667	15399	7963	7528	1711	16653	14584	14571	
18745	11773	1683	7721	1280	540	806	2533	8975	
17469	3599	1684	10055	9223	1392	12188	13747	19080	
2021	4313	17272	18191	9863	17389	10444	8307	9941	
7663	16457	2153	19702	17632	7947	2050	12609	17137	
489	18353	19282	5470	16770	8978	9559	10925	5660	
10275	16578	14391	14721	16023	19720	2845	4225	10422	
5331	14151	3893	12228	3347	19438	15867	6667	17769	
1686	2001	8284	6668	19053	4511	16911	9528	19408	
130	106	16555	18650	2118	15729	6768	8424	7130	
19839	6966	3838	300	1274	5936	14149	16899	16575	
2503	19151	6034	14482	18369	2563	4228	7766	9578	
1865	19046	9298	2328	11369	1747	14284	3956	19778	
3645	12332	5839	4772	9521	4686	4361	18680	8663	
13698	15916	14764	6844	4859	17016	10403	14447	15743	
582	14279	12247	2915	5622	16506	19397	1357	14469	
10084	9701	11233	10941	7691	1860	14032	2230	9214	
14214	11888	2415	6634	8401	13444	12896	14519	1165	
11824	10649	9389	7143	17611	14478	16240	18572	5752	
16366	8726	8440	15497	3143	8746	6610	8278	16284	
9551	3473	6637	18638	4521	2717	11795	8042	12061	
14706	572	13994	16190	17377	5183	16285	18099	16301	
4442	16421	18929	3540	14451	14821	3037	1541	1969	
17972	2445	18335	788	15384	7569	6576	14325	4465	
11113	6058	3065	17471	6455	4598	16615	11906	6704	
17511	15240	13357	15037	18724	4887	6016	7187	17197	
19622	7780	6491	4047	3438	7906	9263	14263	9335	
6703	5854	15839	7712	18245	19184	6301	19462	14556	
19254	10154	15822	13901	14195	17279	18110	10628	4449	
4399	17202	14588	5585	2311	13633	9499	537	8466	
151	2748	14721	9249	16355	7033	15062	19715	5407	
17842	16603	4971	13480	17601	19524	563	10352	12170	
2688	17065	16565	16177	9091	501	18206	13625	8655	
8298	1786	16606	8061	9960	12639	2257	5984	16462	
16122	13503	3191	15764	9611	3153	2715	365	13798	
19161	8782	10255	6306	17225	10181	2067	3587	297	
8938	13720	14424	13741	8098	6523	12533	13213	5821	
14544	8434	7531	4352	12134	3965	18405	7468	16401	
19102	5792	3991	3432	4955	16018	2071	16728	18353	
15134	9771	4091	18698	1235	12141	18452	13035	19728	
7802	12258	14019	3671	7558	9032	18232	8590	8718	
9097	14012	9600	8073	17351	9481	992	9996	10410	
2341	8087	640	4352	16006	15131	18645	8138	14491	
4677	5388	1180	3092	840	1848	19923	18181	6577	
69	11049	17651	980	12606	7446	15048	12678	9517	
7232	18855	15381	16699	9773	6722	903	17588	14382	
18115	17068	9554	5930	8117	12110	13917	16892	16691	
10810	12379	12069	14104	17806	16134	8919	8241	16953	
9628	1074	16502	19592	5585	12737	19435	3791	19849	
11310	2658	350	4114	18877	13253	725	16121	11379	
11698	11360	12385	1978	6956	17399	13658	7237	18535	
6733	19961	10968	11040	6486	1808	18721	7120	8676	
11016	18175	19594	19952	647	3289	7042	7634	17635	
11666	15120	731	13024	19087	6619	8748	15722	14991	
12499	8762	10062	13230	192	3836	6460	7720	11671	
2670	3768	11900	1175	13542	822	5350	9020	5684	
3978	2415	1546	19962	17193	11425	19078	691	14794	
12437	15868	15597	14688	1172	8313	15144	7133	18352	
11186	232	4225	4754	11648	6367	4931	10937	4749	
16918	10354	464	17743	3383	3987	3021	18618	4870	
2898	6148	16362	18791	5868	3531	16474	6226	15724	
163	15914	13116	6823	18837	10209	2502	4630	10252	
2721	7315	2231	15333	13478	6843	6286	849	15551	
2417	4023	3115	14472	11747	9071	5502	12596	6798	
10848	7620	2342	17484	5946	138	14108	6778	9542	
13248	17400	19270	15271	6663	4832	12440	3203	14317	
6396	3183	11919	6406	14325	18161	6339	1132	5177	
2993	2722	15256	15057	3638	14330	13338	8818	10676	
19613	13711	4442	13850	9116	6053	2110	11023	5048	
19556	18904	11899	18775	14964	14507	13708	3869	5475	
4936	10476	12447	10078	8106	6927	13941	9933	10669	
6794	13398	18921	19549	796	5348	19390	18709	19987	
4320	7817	6380	10948	18811	12371	12640	17322	1708	
75	7882	4703	8713	15380	11969	3797	7272	8028	
17171	15161	15475	9207	14511	2340	6110	4637	577	
7774	10232	19515	11635	15309	398	18666	112	1486	
17369	15836	17896	3026	8500	18587	7276	9537	6091	
11426	12571	18540	2684	9536	17012	18440	3304	12172	
16221	12077	17830	10077	13040	10268	2164	1718	15762	
1128	5149	19147	16313	4058	7894	19562	7396	3061	
2631	9902	7988	5672	18514	4195	10109	16616	1229	
9809	11538	3893	19039	19878	4997	4088	10172	12580	
11042	3419	16521	18398	14867	5971	109	5476	3273	
10635	10532	16358	8833	19561	1267	9979	12135	12422	
8673	8167	15480	17165	10190	19766	647	7407	9174	
4062	17133	11769	16795	942	15104	1369	7172	10013	
15330	8493	5209	13429	4921	19446	3811	3486	10257	
16466	8026	19344	8724	6970	14987	5420	13027	14031	
15168	5095	11827	8726	6069	12503	1846	12936	13239	
4666	13534	4426	13242	552	15898	1895	11922	15713	
17802	2403	7078	471	19941	16865	10101	17826	4363	
9254	6051	16816	17529	16982	1409	15254	11323	16086	
2275	14638	17000	13589	19522	4556	12018	14860	2693	
17742	7603	13341	15972	2957	16914	8454	2951	6983	
14181	4272	17941	13494	15079	7992	9752	16372	18058	
16209	5282	9112	1653	12342	15234	14466	7903	1223	
14779	15968	13071	17032	4008	12872	8806	1156	2431	
12446	13626	6774	11075	11124	18222	4143	3280	4640	
2391	1096	15139	15066	19974	169	444	14998	16946	
12629	9010	13178	14055	16429	8936	18583	439	2462	
4109	2451	19262	2174	212	3085	9912	11632	18752	
1674	16769	19715	4862	15764	19229	3092	11905	3023	
10331	3359	16490	11177	8410	12291	12075	13280	6979	
4450	17623	10604	4812	6151	8801	432	4164	5114	
17819	14265	4147	2867	19961	51	13623	6376	3460	
507	10311	17333	18544	7295	15539	6787	4618	17663	
14139	10429	10263	17598	9715	210	4714	336	17295	
6596	17741	15015	12515	1552	10834	1036	8468	5823	
9956	2115	2485	12004	5541	5816	7155	11273	2244	
12	10611	861	1343	12685	14122	19885	8837	3921	
9162	10526	9759	15565	17264	15511	15698	3168	5104	
2169	11961	10954	17506	9769	469	14573	7649	4936	
508	4233	12657	14064	6	12722	1033	1791	12433	
10902	353	89	15313	13843	18049	16252	2908	3771	
6144	8154	19691	1963	1734	15360	18224	5519	4603	
5221	19713	6711	3768	10602	14922	14216	2134	9898	
3415	10872	7104	1247	15365	1008	6374	8262	74	
2536	14120	9115	14878	5077	19937	14798	4522	1492	
526	16281	10459	16329	13666	7734	3238	16922	7335	
1550	3292	19880	7663	19954	18246	15599	10178	1159	
3842	15541	225	12327	19578	9600	6951	12503	2125	
2657	6311	19083	16351	10597	17497	12335	784	11894	
947	2427	14429	17958	2043	9155	4609	14262	3437	
5179	7032	7219	5788	3096	16403	6884	524	113	
12942	17565	1206	4251	9678	6711	13376	12905	10394	
4468	18077	17694	5124	15605	5241	18395	2718	17773	
7666	18248	3323	5514	4576	17083	5050	17145	5795	
8592	6915	18374	9538	11488	18691	16633	19506	9345	
15835	6089	10418	12180	1980	9862	17692	12182	13449	
13160	8793	19895	19036	18959	5667	16513	10177	17104	
4553	11065	5528	14913	4230	8283	422	12720	156	
15210	3796	3622	17512	694	1923	11823	6806	2168	
1048	9822	2586	14384	4972	1906	4945	12318	2156	
1414	16513	6308	1760	580	12954	11142	6397	1559	
9809	11786	9604	1291	14177	4586	14763	161	5375	
6019	19914	13064	7621	3543	12776	5887	7039	12727	
15944	6036	9481	19373	5167	260	8099	19784	4347	
11714	9190	2414	17775	11179	2719	14126	1150	13436	
1555	2722	5617	3657	16594	12172	17707	15642	18090	
6496	12792	2380	8684	16610	6586	3206	6155	1848	
9006	167	10583	14634	17329	5087	6683	14194	3705	
11278	15886	8797	16102	18984	19168	4651	13908	3448	
9588	1165	3965	6263	13324	5452	957	3300	2350	
5828	17187	19465	12780	12870	11538	878	3014	8735	
15281	13382	13192	9864	16370	12603	5065	12123	6457	
292	3409	5802	19813	15051	14195	4482	619	7802	
17497	3228	2188	12944	10279	1038	13827	9313	8742	
6785	12624	384	17144	7466	10786	14591	15532	17996	
13849	7716	5007	3829	14992	5922	11384	19474	14273	
12856	5271	5396	10971	7838	12263	11412	10035	1154	
16388	2003	9289	6812	4573	11241	12299	11428	13499	
10950	18489	9741	8091	4386	887	10730	14730	16704	
2655	18554	14894	1670	11779	6427	18308	5883	2369	
19005	5439	6627	7620	16341	16922	8797	17198	6980	
6922	19118	14579	18753	7153	16529	5496	7045	16600	
14211	8364	13371	19735	610	18779	18078	13554	8348	
2520	11882	772	15273	11542	8296	14451	4822	2949	
4042	14327	11026	2778	670	12699	11336	5676	19929	
1857	17344	2447	14215	3889	17242	2525	916	10224	
4081	19676	19640	7330	5328	19473	1201	12808	19070	
3099	8743	11944	11162	13965	14517	12430	6642	10903	
4728	2891	11358	6204	8542	12954	3616	764	15350	
2962	9594	12820	10044	5972	14742	5428	14424	455	
8832	9919	12027	5564	13671	9221	15017	18731	4486	
1069	13879	13477	2522	14761	11413	1746	2576	2184	
9452	5109	10192	10392	2169	3668	17952	8241	11605	
14100	2122	7196	12005	13808	6088	6503	18973	4484	
1186	12718	10859	5651	12669	16335	1598	6764	4552	
16989	3843	700	18170	10192	753	3691	699	15300	
4012	4887	18401	11156	7419	18006	4761	15051	17894	
4067	8119	18580	17943	17734	12441	8082	18685	17929	
2506	2516	1814	18361	2213	915	4027	1813	19043	
5009	9387	6021	18829	276	2885	13048	13498	1074	
17764	7365	1990	11900	15845	9539	6697	19883	13424	
15027	8107	2194	7614	3045	956	3535	13459	16835	
4763	8046	15302	19434	14360	3015	2834	10051	13865	
15093	13796	16910	6298	3700	11684	9658	2047	16135	
2043	8701	7758	1910	19776	12882	19432	4137	8534	
7351	3994	1566	1953	5413	5803	15600	3298	11895	
16108	402	11556	4900	18830	17073	8398	7054	8209	
13417	8167	4943	7936	613	4601	9768	6015	6741	
16058	8204	15192	14773	12632	14943	14693	18137	10905	
16675	10759	13180	3542	12250	3948	4793	18189	4559	
3322	11719	4025	14943	16562	12523	11967	19968	5126	
2217	12353	7064	1300	11322	6967	13524	8493	7135	
14608	2017	1249	15521	15242	16127	9526	19120	2297	
13813	3684	11826	2117	9887	12666	4261	14006	7392	
12427	1154	12633	7056	11788	5407	15694	16039	18756	
4305	9648	1319	9204	9232	16796	430	8990	5444	
13419	8658	16811	5728	14978	1170	9686	3137	9323	
13771	14981	7518	12597	13182	16608	7716	13079	3685	
11969	81	13614	2272	5251	19600	514	9534	6525	
6203	886	15200	12088	3748	17421	8770	12023	12792	
7870	16507	5211	13728	3371	7111	13722	9806	3395	
14330	13839	7521	2415	7562	15390	12148	4402	1592	
17461	17609	3915	18380	6289	7870	18788	6579	6988	
10762	6694	17611	13620	11882	11215	19917	4659	15084	
4377	9635	16707	5729	3364	9817	13366	1378	7185	
1254	10985	1364	3793	240	15462	5469	402	8267	
14570	10545	3627	4189	7776	4373	17270	4437	13545	
14028	1310	16339	18588	12014	8826	11361	14451	11643	
4373	18498	13783	17083	6095	13878	17341	13424	3443	
15126	11723	7253	6623	16158	4953	18805	2444	6769	
19696	1755	5922	468	9302	18646	17836	13633	11371	
19691	19009	16798	19372	18563	10606	2873	18494	18738	
15507	9884	16308	19759	17153	5587	1938	5721	13214	
9143	4546	997	13466	5079	11639	619	18641	19074	
18159	19385	9394	19497	13239	195	2926	18675	15822	
19455	5749	15651	7564	76	9333	16574	19003	15018	
8659	5673	5125	7763	12984	9808	17399	5604	3362	
3132	14276	9179	19124	6630	641	14566	11240	11771	
565	14148	14488	14179	803	1699	9064	3821	19240	
19695	19044	12404	1270	7824	6387	2368	10322	5104	
11401	13499	12705	8715	5841	6299	1878	11514	9346	
1953	18629	9668	3169	17492	1989	1320	3617	10658	
10680	7808	354	4007	4655	5369	1573	1337	3009	
2671	8292	1863	13050	9544	17955	10123	5293	9840	
9130	11355	2565	7152	12946	431	3092	19077	13828	
7746	15780	2830	12129	15823	477	12780	10286	7008	
13582	808	11223	10144	928	15475	855	15169	9486	
10740	14655	9027	1404	7274	8876	344	851	11694	
14969	16108	15669	14036	1231	9769	696	6507	10696	
12834	7232	6803	18935	11411	6024	17211	7748	17883	
11919	10423	18990	10553	2608	10575	3013	18075	10524	
12467	1186	562	373	15172	9611	4803	10503	7372	
18391	6345	6574	2258	8068	967	19655	18313	15424	
1841	3071	6512	15462	470	12549	8804	14840	2344	
5468	8641	1104	13090	7953	6775	2025	19	13526	
276	15749	7754	16290	7024	8540	343	8726	10717	
18254	5588	18264	5550	4898	2344	18512	4552	11450	
8036	11693	16656	19308	2236	8700	11315	5897	8467	
17255	10430	17974	7037	7834	691	13612	12511	1103	
19448	3035	41	14704	16353	4672	13111	15815	18827	
12062	18886	4950	17508	17349	5105	17510	9497	17526	
12486	8979	19780	14150	1183	11554	3251	18680	18450	
5327	15745	9489	8542	13623	9999	7815	2649	478	
4483	18754	6869	2534	18387	3846	11877	6272	15395	
8743	1992	9121	1132	7359	1499	3790	992	3379	
12	9311	14610	14031	2331	12758	12241	15031	13621	
7563	1192	2733	14976	8216	901	7307	16321	2543	
18187	10094	6699	6923	2806	10707	12897	3585	10016	
13796	19105	15321	18286	15156	13615	8765	17731	19689	
19590	13028	8194	3850	8882	5115	12596	18044	12446	
13881	463	6964	12720	13766	2215	6216	11114	16666	
14885	19643	6820	4456	10735	1753	1674	14231	3491	
6935	18884	17089	7807	15521	12761	7036	15664	12558	
4346	3864	14115	4824	692	19609	16942	18052	8202	
10144	8214	10575	19467	1259	10091	18064	11692	422	
9193	17635	15466	16307	11510	10788	12775	7934	468	
18524	15534	9334	4555	11081	18673	7377	10926	12141	
16814	167	119	16560	13209	3925	1668	10684	3403	
8297	8947	19193	7381	17926	12268	10152	15479	18873	
10339	4782	12604	17215	13873	8264	14167	18378	2212	
7889	8891	12416	1708	6312	1229	687	17400	13626	
3642	18155	18444	18912	15316	14078	681	6058	19182	
18279	18476	11212	4927	13435	14142	15040	19499	19169	
9720	4569	9935	3865	6922	16334	3264	4269	10762	
8843	8371	16587	16911	4428	231	6241	1950	10398	
2514	13885	2063	9542	19278	6546	5482	13059	15830	
4123	5003	17106	12289	14943	6110	161	4739	15457	
3528	18052	9287	2466	7109	28	11535	3412	11775	
18442	12527	3497	359	3806	1814	19173	1357	9898	
17241	13671	9814	8979	6436	4217	4505	11204	10269	
6117	9843	130	3825	14380	1441	160	4396	17742	
661	10750	11632	1888	4235	11885	15545	18125	11719	
18629	19116	13826	12761	5233	3971	3713	2754	7188	
16490	3541	16496	7268	10063	5182	14157	9346	10183	
3338	12195	5448	15410	1138	9932	6942	4824	7097	
9979	12367	7994	7802	3893	454	10115	19040	2600	
14076	3138	2346	2787	18563	13546	13639	16446	14785	
743	6963	16450	3064	17906	303	11523	9773	19019	
19917	11095	17656	18416	8561	11967	6975	3078	13351	
9390	13263	13427	4042	909	8743	7680	9456	7249	
18055	6249	4560	13641	4611	8217	9173	10248	4739	
1514	11496	5679	4443	99	19303	17053	11395	546	
19513	6165	10388	5301	1698	1902	15129	10590	4919	
4376	6512	14180	16317	14606	8673	15088	5234	801	
14273	5182	7515	2734	10746	15725	1900	3618	11516	
6766	13028	7121	19981	10852	3301	5195	2005	13766	
7210	2642	8401	11362	2338	12148	17079	19656	5379	
4574	18507	17719	2907	12561	19580	17392	14851	14847	
10268	13654	11736	8761	18521	16106	43	17726	5240	
6331	1868	5874	3686	4363	1894	10408	18158	15269	
19194	12762	13344	755	15205	12155	18503	4657	1328	
14074	15607	15075	6013	14341	15553	11533	12866	8429	
9588	17889	9866	1664	13040	1052	13474	11721	3997	
2197	3005	4548	11768	11514	11048	3311	14913	5698	
17064	18981	3845	10636	18316	7097	19680	12438	18299	
12935	541	11850	11372	9351	9423	15405	11364	1987	
5110	15883	7873	7733	228	4164	10986	12574	1504	
18657	17997	2948	18858	16622	5122	4910	1071	12707	
15029	19989	9187	10650	10721	6869	2287	216	13036	
12358	18048	19400	4306	10439	6486	899	7977	4055	
19642	4904	4375	4099	10049	3857	10363	4818	15627	
6315	2235	13990	13927	11161	14526	16015	10478	16195	
5367	10553	10487	17718	3031	6005	11362	19060	16681	
18161	8732	5247	2837	16521	18272	13170	10689	6495	
16143	1863	12894	759	6634	5259	11604	3053	11512	
1463	5715	5281	15677	11470	5392	648	16826	966	
19003	4164	17787	14196	14593	19511	12741	4293	13703	
10083	5102	10041	5695	18881	13741	14907	1214	8774	
19054	16076	5016	10527	19178	12286	16710	19449	10220	
17071	3719	17915	19456	12617	11334	2628	16317	5178	
5351	408	12871	14179	11044	16169	15873	4111	1781	
16569	6952	12045	6297	16144	9897	10157	7666	16128	
3177	7129	15985	8468	17933	10656	3766	15050	4740	
12794	11792	12581	15836	11234	16441	19661	18359	19290	
488	1209	12747	17085	17201	866	9408	10789	1570	
6418	13872	5689	19340	12949	17814	11171	17400	19388	
14557	12607	11696	4592	2908	2555	3938	16949	12595	
7622	11588	9739	3784	19612	9449	19418	12856	7205	
6772	10622	10875	17781	15189	15861	5479	5713	7142	
15440	19488	14608	15704	5282	17073	19348	15350	13339	
15612	18901	8466	4473	11567	19849	10510	17468	5674	
7597	17986	6756	4762	12610	10368	13505	13056	1991	
16241	11170	1423	3416	2515	12415	966	9815	634	
3486	17904	5197	11755	11052	1650	11181	11289	6451	
9994	6985	592	12356	12720	7138	13439	3222	4849	
2990	12112	11159	19819	5446	3613	14903	5131	19847	
8321	15643	10289	13327	7915	9891	4296	2393	16822	
18602	17995	19507	3690	10489	3730	6009	8717	1311	
9869	19977	1167	17534	17630	1908	6051	2646	12740	
5770	12789	5028	9740	7486	1436	11838	6016	8876	
17997	16482	4329	9365	4605	7599	7787	11111	10678	
889	6059	19907	18654	1898	6582	9484	6112	2829	
6829	19414	11700	2445	5445	9894	19832	5572	11823	
8958	4666	7833	1453	19586	10551	16965	17177	2416	
19022	7937	1772	14271	6490	2185	19400	2870	2177	
4081	10732	2706	12062	5542	4253	15865	13510	3739	
15403	17845	609	17562	6949	13082	9646	12952	7828	
1434	3829	5274	17637	476	7691	7544	4052	10172	
13612	4089	1635	3978	18227	2473	19227	17228	11727	
18952	9040	19800	11751	18916	2131	3633	8382	19812	
19232	214	6273	17071	5956	19675	12352	11158	16028	
16048	17673	14674	825	7894	10963	4764	3227	11762	
18130	4104	10582	15056	360	16397	12090	11003	12574	
5449	1871	10906	1497	7295	10667	8996	14973	2258	
14613	19360	17043	18504	11759	13091	8427	10693	10341	
2674	19806	18934	14380	15184	14441	8563	8695	13948	
10478	5491	4190	12191	4644	3455	15556	16668	15762	
8114	6913	6415	16954	17763	13136	13023	9840	2768	
3224	15047	17301	10463	6991	16838	2871	4023	13102	
9378	9716	1813	19296	12816	18545	19445	13152	18717	
9940	11508	4453	18072	12386	7194	3393	3640	1611	
16137	6021	1046	19881	1700	17782	12690	18760	8749	
9708	19222	19840	876	5062	13040	12706	10949	15557	
14154	10853	8721	16122	3757	7938	3535	16444	19069	
18516	10906	18620	5902	3605	14974	3096	6562	7852	
13429	18746	10047	5210	17706	1790	8434	7827	15204	
5570	6801	9545	18553	18596	10744	9102	8308	10396	
3782	19743	3002	522	15203	2606	5432	2936	1588	
6617	7956	12978	19357	11310	4899	2254	7360	14208	
13906	14393	11449	388	5210	2023	15068	4580	8845	
2016	7835	16282	16301	650	10673	10223	2252	7357	
5869	16842	8924	3383	2226	4418	11949	14822	9859	
9743	15924	4448	14627	1762	15807	8731	19082	19378	
9555	16201	2268	19635	4477	11227	3065	18700	252	
16353	13300	5860	8571	4851	18762	12119	2232	5863	
18366	2936	18183	13842	72	1822	5880	7962	12016	
1453	19625	8661	3508	4378	988	625	3233	2907	
17933	2281	2098	14544	14080	9456	11163	12034	2043	
5628	14542	17539	2714	578	2759	15478	11007	5525	
18799	3428	17090	18295	14834	9430	4537	3808	7299	
8367	8384	18292	305	1102	14202	15926	8589	1397	
10861	11909	11510	13900	7124	9635	2398	13882	13819	
6959	5622	8811	14180	18596	4468	6039	6618	15322	
16878	8698	13023	9808	2078	10032	7635	17193	2216	
8170	867	18397	9529	18039	9888	92	787	10929	
8600	7777	3254	11938	17857	10211	6273	14821	12526	
17568	2378	4301	2649	5833	19319	10618	10266	19817	
18308	14869	11905	6738	4215	10324	6275	1324	12131	
3449	16211	11459	361	4034	17152	2863	11215	16663	
3845	5824	4674	17958	19220	1882	16869	17215	5571	
5133	9014	10908	2688	16806	5841	6067	9909	10961	
270	13085	7714	2919	8669	18765	16068	17514	12969	
16969	18557	6515	12122	11533	7311	9277	6197	8924	
9946	13550	10704	9221	13145	2142	2958	6044	17174	
12415	2938	11398	2186	6043	7691	9758	17180	8075	
12402	17340	13664	5865	4240	17295	18929	16444	6552	
13429	9080	5740	17440	16155	18836	11857	13517	8053	
18975	17475	2635	11674	5138	351	7324	8752	7272	
11357	3086	14911	18654	5872	3922	6849	17713	9251	
18714	4373	4344	2606	17031	13849	16716	6842	13175	
400	326	13472	11826	16024	4961	19480	401	12196	
3902	17835	8454	12088	7119	17419	9721	9850	6170	
15047	5158	7778	16383	8656	15930	2474	19155	15234	
2853	4831	12291	5687	8793	6220	7679	3348	15375	
4170	15978	14027	18469	11566	18774	9442	11177	16791	
9597	1054	13134	5407	14917	2720	14748	17355	12164	
17682	3328	17125	6288	1249	989	12830	478	102	
5079	3962	10497	13627	19544	12695	8681	4581	8174	
9676	1632	18734	18144	17501	2390	12651	2749	4999	
799	13112	5657	16749	9441	10439	1073	16750	6428	
11505	7743	3648	8175	15056	4516	3270	3000	8060	
5628	2043	17270	15336	16237	11993	867	13855	15171	
5271	16010	3688	18252	18221	5747	8563	4027	10991	
6129	10590	19904	19238	6326	19008	16712	17055	1880	
18915	16043	3248	18374	8844	8418	17991	17307	12012	
